,State,Year,Quarter,District_Pincode,Registered_User
6803,chhattisgarh,2020,4,490006,57129
6804,chhattisgarh,2020,3,492001,164803
6805,chhattisgarh,2020,3,495001,131279
6806,chhattisgarh,2020,3,497001,92438
6807,chhattisgarh,2020,3,491001,79505
6808,chhattisgarh,2020,3,491441,69637
6809,chhattisgarh,2020,3,496005,65408
6810,chhattisgarh,2020,3,490023,61657
6811,chhattisgarh,2020,3,492009,60889
6812,chhattisgarh,2020,3,490006,52709
6813,chhattisgarh,2020,3,495450,52395
6814,chhattisgarh,2019,1,492001,86083
6815,chhattisgarh,2019,1,495001,75175
6816,chhattisgarh,2019,1,497001,47425
6817,chhattisgarh,2019,1,491001,40489
6818,chhattisgarh,2019,1,496005,37229
6819,chhattisgarh,2019,1,491441,35384
6820,chhattisgarh,2019,1,490023,33849
6821,chhattisgarh,2019,1,492009,32208
6822,chhattisgarh,2019,1,490006,30575
6823,chhattisgarh,2019,1,495450,28696
6824,chhattisgarh,2019,2,492001,101202
6825,chhattisgarh,2019,2,495001,83752
6826,chhattisgarh,2019,2,497001,53805
6827,chhattisgarh,2019,2,491001,47000
6828,chhattisgarh,2019,2,496005,41612
6829,chhattisgarh,2019,2,491441,40731
6830,chhattisgarh,2019,2,490023,38778
6831,chhattisgarh,2019,2,492009,37269
6832,chhattisgarh,2019,2,490006,34533
6833,chhattisgarh,2019,2,495450,31991
6834,chhattisgarh,2019,4,492001,126984
6835,chhattisgarh,2019,4,495001,101245
6836,chhattisgarh,2019,4,497001,67647
6837,chhattisgarh,2019,4,491001,59454
6838,chhattisgarh,2019,4,491441,50228
6839,chhattisgarh,2019,4,496005,49927
6840,chhattisgarh,2019,4,490023,47785
6841,chhattisgarh,2019,4,492009,46345
6842,chhattisgarh,2019,4,490006,42008
6843,chhattisgarh,2019,4,495450,38901
6844,chhattisgarh,2019,3,492001,114627
6845,chhattisgarh,2019,3,495001,91881
6846,chhattisgarh,2019,3,497001,60207
6847,chhattisgarh,2019,3,491001,53426
6848,chhattisgarh,2019,3,496005,45607
6849,chhattisgarh,2019,3,491441,45344
6850,chhattisgarh,2019,3,490023,43443
6851,chhattisgarh,2019,3,492009,41984
6852,chhattisgarh,2019,3,490006,38436
6853,chhattisgarh,2019,3,495450,35125
6854,chhattisgarh,2021,1,492001,192280
6855,chhattisgarh,2021,1,495001,154709
6856,chhattisgarh,2021,1,497001,109875
6857,chhattisgarh,2021,1,491001,93667
6858,chhattisgarh,2021,1,491441,83189
6859,chhattisgarh,2021,1,496005,76306
6860,chhattisgarh,2021,1,490023,71859
6861,chhattisgarh,2021,1,492009,71684
6862,chhattisgarh,2021,1,495450,61932
6863,chhattisgarh,2021,1,494001,61107
6864,chhattisgarh,2021,2,492001,205399
6865,chhattisgarh,2021,2,495001,165049
6866,chhattisgarh,2021,2,497001,117695
6867,chhattisgarh,2021,2,491001,99908
6868,chhattisgarh,2021,2,491441,88935
6869,chhattisgarh,2021,2,496005,81517
6870,chhattisgarh,2021,2,492009,76560
6871,chhattisgarh,2021,2,490023,76521
6872,chhattisgarh,2021,2,495450,66184
6873,chhattisgarh,2021,2,494001,65456
6874,chhattisgarh,2021,4,492001,234198
6875,chhattisgarh,2021,4,495001,187901
6876,chhattisgarh,2021,4,497001,135215
6877,chhattisgarh,2021,4,491001,113772
6878,chhattisgarh,2021,4,491441,101670
6879,chhattisgarh,2021,4,496005,93194
6880,chhattisgarh,2021,4,492009,87424
6881,chhattisgarh,2021,4,490023,86886
6882,chhattisgarh,2021,4,495450,75706
6883,chhattisgarh,2021,4,494001,74989
6884,chhattisgarh,2021,3,492001,219691
6885,chhattisgarh,2021,3,495001,176348
6886,chhattisgarh,2021,3,497001,126575
6887,chhattisgarh,2021,3,491001,106903
6888,chhattisgarh,2021,3,491441,95381
6889,chhattisgarh,2021,3,496005,87358
6890,chhattisgarh,2021,3,492009,81992
6891,chhattisgarh,2021,3,490023,81694
6892,chhattisgarh,2021,3,495450,70959
6893,chhattisgarh,2021,3,494001,70221
6894,chhattisgarh,2018,1,492001,33697
6895,chhattisgarh,2018,1,495001,31414
6896,chhattisgarh,2018,1,497001,17641
6897,chhattisgarh,2018,1,491001,16037
6898,chhattisgarh,2018,1,496005,14858
6899,chhattisgarh,2018,1,490023,14149
6900,chhattisgarh,2018,1,490006,13820
6901,chhattisgarh,2018,1,491441,13502
6902,chhattisgarh,2018,1,492009,12380
6903,chhattisgarh,2018,1,495450,11340
6904,chhattisgarh,2018,2,492001,46075
6905,chhattisgarh,2018,2,495001,42241
6906,chhattisgarh,2018,2,497001,24183
6907,chhattisgarh,2018,2,491001,21986
6908,chhattisgarh,2018,2,496005,20104
6909,chhattisgarh,2018,2,490023,19029
6910,chhattisgarh,2018,2,491441,18770
6911,chhattisgarh,2018,2,490006,18260
6912,chhattisgarh,2018,2,492009,16914
6913,chhattisgarh,2018,2,495450,15410
6914,chhattisgarh,2018,4,492001,70803
6915,chhattisgarh,2018,4,495001,63849
6916,chhattisgarh,2018,4,497001,39828
6917,chhattisgarh,2018,4,491001,33311
6918,chhattisgarh,2018,4,496005,31493
6919,chhattisgarh,2018,4,491441,29687
6920,chhattisgarh,2018,4,490023,27817
6921,chhattisgarh,2018,4,492009,26001
6922,chhattisgarh,2018,4,490006,25695
6923,chhattisgarh,2018,4,495450,24526
6924,chhattisgarh,2018,3,492001,56931
6925,chhattisgarh,2018,3,495001,51338
6926,chhattisgarh,2018,3,497001,31248
6927,chhattisgarh,2018,3,491001,26913
6928,chhattisgarh,2018,3,496005,24939
6929,chhattisgarh,2018,3,491441,23726
6930,chhattisgarh,2018,3,490023,22719
6931,chhattisgarh,2018,3,490006,21320
6932,chhattisgarh,2018,3,492009,20833
6933,chhattisgarh,2018,3,495450,19323
6934,chhattisgarh,2022,1,492001,247599
6935,chhattisgarh,2022,1,495001,198702
6936,chhattisgarh,2022,1,497001,143644
6937,chhattisgarh,2022,1,491001,120368
6938,chhattisgarh,2022,1,491441,107760
6939,chhattisgarh,2022,1,496005,98838
6940,chhattisgarh,2022,1,492009,92386
6941,chhattisgarh,2022,1,490023,91792
6942,chhattisgarh,2022,1,495450,80200
6943,chhattisgarh,2022,1,494001,79440
6944,chhattisgarh,2022,2,492001,260351
6945,chhattisgarh,2022,2,495001,209069
6946,chhattisgarh,2022,2,497001,151503
6947,chhattisgarh,2022,2,491001,126583
6948,chhattisgarh,2022,2,491441,113505
6949,chhattisgarh,2022,2,496005,104122
6950,chhattisgarh,2022,2,492009,97149
6951,chhattisgarh,2022,2,490023,96605
6952,chhattisgarh,2022,2,495450,84459
6953,chhattisgarh,2022,2,494001,83653
6954,chhattisgarh,2022,4,492001,286884
6955,chhattisgarh,2022,4,495001,230659
6956,chhattisgarh,2022,4,497001,167148
6957,chhattisgarh,2022,4,491001,139295
6958,chhattisgarh,2022,4,491441,124619
6959,chhattisgarh,2022,4,496005,115217
6960,chhattisgarh,2022,4,492009,107033
6961,chhattisgarh,2022,4,490023,106532
6962,chhattisgarh,2022,4,495450,93326
6963,chhattisgarh,2022,4,494001,92244
6964,chhattisgarh,2022,3,492001,273586
6965,chhattisgarh,2022,3,495001,219881
6966,chhattisgarh,2022,3,497001,159641
6967,chhattisgarh,2022,3,491001,133077
6968,chhattisgarh,2022,3,491441,119363
6969,chhattisgarh,2022,3,496005,109817
6970,chhattisgarh,2022,3,492009,102118
6971,chhattisgarh,2022,3,490023,101541
6972,chhattisgarh,2022,3,495450,88925
6973,chhattisgarh,2022,3,494001,88104
6974,madhya-pradesh,2023,1,482002,317133
6975,madhya-pradesh,2023,1,452001,288286
6976,madhya-pradesh,2023,1,455001,287746
6977,madhya-pradesh,2023,1,452010,266938
6978,madhya-pradesh,2023,1,462001,233726
6979,madhya-pradesh,2023,1,457001,233495
6980,madhya-pradesh,2023,1,482001,215070
6981,madhya-pradesh,2023,1,480001,211859
6982,madhya-pradesh,2023,1,474001,200550
6983,madhya-pradesh,2023,1,485001,199604
6984,madhya-pradesh,2023,2,482002,328764
6985,madhya-pradesh,2023,2,455001,299405
6986,madhya-pradesh,2023,2,452001,298290
6987,madhya-pradesh,2023,2,452010,276442
6988,madhya-pradesh,2023,2,457001,243148
6989,madhya-pradesh,2023,2,462001,242442
6990,madhya-pradesh,2023,2,482001,222664
6991,madhya-pradesh,2023,2,480001,220177
6992,madhya-pradesh,2023,2,474001,208417
6993,madhya-pradesh,2023,2,485001,207361
6994,madhya-pradesh,2020,1,482002,146207
6995,madhya-pradesh,2020,1,452001,144699
6996,madhya-pradesh,2020,1,455001,130830
6997,madhya-pradesh,2020,1,452010,129645
6998,madhya-pradesh,2020,1,462001,106091
6999,madhya-pradesh,2020,1,482001,101513
7000,madhya-pradesh,2020,1,457001,98886
7001,madhya-pradesh,2020,1,480001,94636
7002,madhya-pradesh,2020,1,485001,90615
7003,madhya-pradesh,2020,1,452016,89460
7004,madhya-pradesh,2020,2,482002,158954
7005,madhya-pradesh,2020,2,452001,153695
7006,madhya-pradesh,2020,2,455001,144023
7007,madhya-pradesh,2020,2,452010,139367
7008,madhya-pradesh,2020,2,462001,116167
7009,madhya-pradesh,2020,2,457001,111581
7010,madhya-pradesh,2020,2,482001,110268
7011,madhya-pradesh,2020,2,480001,104519
7012,madhya-pradesh,2020,2,452016,98532
7013,madhya-pradesh,2020,2,485001,98080
7014,madhya-pradesh,2020,4,482002,188460
7015,madhya-pradesh,2020,4,452001,173333
7016,madhya-pradesh,2020,4,455001,167885
7017,madhya-pradesh,2020,4,452010,160146
7018,madhya-pradesh,2020,4,462001,138574
7019,madhya-pradesh,2020,4,457001,134427
7020,madhya-pradesh,2020,4,482001,128730
7021,madhya-pradesh,2020,4,480001,124525
7022,madhya-pradesh,2020,4,474001,116379
7023,madhya-pradesh,2020,4,452016,116281
7024,madhya-pradesh,2020,3,482002,173274
7025,madhya-pradesh,2020,3,452001,162767
7026,madhya-pradesh,2020,3,455001,155823
7027,madhya-pradesh,2020,3,452010,149318
7028,madhya-pradesh,2020,3,462001,127166
7029,madhya-pradesh,2020,3,457001,122974
7030,madhya-pradesh,2020,3,482001,119294
7031,madhya-pradesh,2020,3,480001,114237
7032,madhya-pradesh,2020,3,485001,107317
7033,madhya-pradesh,2020,3,452016,107084
7034,madhya-pradesh,2019,1,452001,94894
7035,madhya-pradesh,2019,1,482002,92148
7036,madhya-pradesh,2019,1,452010,89541
7037,madhya-pradesh,2019,1,455001,87837
7038,madhya-pradesh,2019,1,462001,65450
7039,madhya-pradesh,2019,1,482001,64389
7040,madhya-pradesh,2019,1,457001,61687
7041,madhya-pradesh,2019,1,480001,60744
7042,madhya-pradesh,2019,1,485001,59332
7043,madhya-pradesh,2019,1,452016,57554
7044,madhya-pradesh,2019,2,452001,108587
7045,madhya-pradesh,2019,2,482002,104846
7046,madhya-pradesh,2019,2,452010,99616
7047,madhya-pradesh,2019,2,455001,98265
7048,madhya-pradesh,2019,2,462001,75250
7049,madhya-pradesh,2019,2,482001,74711
7050,madhya-pradesh,2019,2,457001,70728
7051,madhya-pradesh,2019,2,480001,69139
7052,madhya-pradesh,2019,2,485001,66578
7053,madhya-pradesh,2019,2,452016,65634
7054,madhya-pradesh,2019,4,452001,134323
7055,madhya-pradesh,2019,4,482002,134193
7056,madhya-pradesh,2019,4,452010,120352
7057,madhya-pradesh,2019,4,455001,120057
7058,madhya-pradesh,2019,4,462001,96155
7059,madhya-pradesh,2019,4,482001,93550
7060,madhya-pradesh,2019,4,457001,89121
7061,madhya-pradesh,2019,4,480001,85991
7062,madhya-pradesh,2019,4,485001,82766
7063,madhya-pradesh,2019,4,452016,81668
7064,madhya-pradesh,2019,3,452001,122796
7065,madhya-pradesh,2019,3,482002,119882
7066,madhya-pradesh,2019,3,452010,110196
7067,madhya-pradesh,2019,3,455001,109090
7068,madhya-pradesh,2019,3,462001,85889
7069,madhya-pradesh,2019,3,482001,85035
7070,madhya-pradesh,2019,3,457001,80045
7071,madhya-pradesh,2019,3,480001,77495
7072,madhya-pradesh,2019,3,485001,74626
7073,madhya-pradesh,2019,3,452016,73956
7074,madhya-pradesh,2021,1,482002,202915
7075,madhya-pradesh,2021,1,452001,185582
7076,madhya-pradesh,2021,1,455001,180488
7077,madhya-pradesh,2021,1,452010,171754
7078,madhya-pradesh,2021,1,462001,149137
7079,madhya-pradesh,2021,1,457001,145248
7080,madhya-pradesh,2021,1,482001,138100
7081,madhya-pradesh,2021,1,480001,134163
7082,madhya-pradesh,2021,1,474001,125599
7083,madhya-pradesh,2021,1,485001,125104
7084,madhya-pradesh,2021,2,482002,216522
7085,madhya-pradesh,2021,2,452001,198059
7086,madhya-pradesh,2021,2,455001,193208
7087,madhya-pradesh,2021,2,452010,183345
7088,madhya-pradesh,2021,2,462001,159236
7089,madhya-pradesh,2021,2,457001,155865
7090,madhya-pradesh,2021,2,482001,147363
7091,madhya-pradesh,2021,2,480001,143414
7092,madhya-pradesh,2021,2,474001,134469
7093,madhya-pradesh,2021,2,485001,133879
7094,madhya-pradesh,2021,4,482002,246911
7095,madhya-pradesh,2021,4,452001,225433
7096,madhya-pradesh,2021,4,455001,222066
7097,madhya-pradesh,2021,4,452010,208931
7098,madhya-pradesh,2021,4,462001,181784
7099,madhya-pradesh,2021,4,457001,179603
7100,madhya-pradesh,2021,4,482001,167796
7101,madhya-pradesh,2021,4,480001,164329
7102,madhya-pradesh,2021,4,474001,154609
7103,madhya-pradesh,2021,4,485001,153628
7104,madhya-pradesh,2021,3,482002,231582
7105,madhya-pradesh,2021,3,452001,211664
7106,madhya-pradesh,2021,3,455001,207599
7107,madhya-pradesh,2021,3,452010,196173
7108,madhya-pradesh,2021,3,462001,170393
7109,madhya-pradesh,2021,3,457001,167859
7110,madhya-pradesh,2021,3,482001,157536
7111,madhya-pradesh,2021,3,480001,153878
7112,madhya-pradesh,2021,3,474001,144518
7113,madhya-pradesh,2021,3,485001,143700
7114,madhya-pradesh,2018,1,452001,42977
7115,madhya-pradesh,2018,1,452010,40850
7116,madhya-pradesh,2018,1,455001,37899
7117,madhya-pradesh,2018,1,482002,37645
7118,madhya-pradesh,2018,1,462001,27351
7119,madhya-pradesh,2018,1,482001,26665
7120,madhya-pradesh,2018,1,452016,25256
7121,madhya-pradesh,2018,1,457001,24909
7122,madhya-pradesh,2018,1,485001,24806
7123,madhya-pradesh,2018,1,462022,24661
7124,madhya-pradesh,2018,2,452001,55837
7125,madhya-pradesh,2018,2,452010,52677
7126,madhya-pradesh,2018,2,455001,50091
7127,madhya-pradesh,2018,2,482002,49877
7128,madhya-pradesh,2018,2,462001,36311
7129,madhya-pradesh,2018,2,482001,35303
7130,madhya-pradesh,2018,2,457001,33608
7131,madhya-pradesh,2018,2,452016,32883
7132,madhya-pradesh,2018,2,480001,32800
7133,madhya-pradesh,2018,2,485001,32316
7134,madhya-pradesh,2018,4,452001,81206
7135,madhya-pradesh,2018,4,482002,77791
7136,madhya-pradesh,2018,4,452010,76811
7137,madhya-pradesh,2018,4,455001,73952
7138,madhya-pradesh,2018,4,462001,54496
7139,madhya-pradesh,2018,4,482001,54390
7140,madhya-pradesh,2018,4,457001,51238
7141,madhya-pradesh,2018,4,480001,50803
7142,madhya-pradesh,2018,4,485001,50329
7143,madhya-pradesh,2018,4,452016,48626
7144,madhya-pradesh,2018,3,452001,67243
7145,madhya-pradesh,2018,3,452010,63537
7146,madhya-pradesh,2018,3,455001,61117
7147,madhya-pradesh,2018,3,482002,60999
7148,madhya-pradesh,2018,3,462001,43609
7149,madhya-pradesh,2018,3,482001,43593
7150,madhya-pradesh,2018,3,457001,41975
7151,madhya-pradesh,2018,3,480001,40061
7152,madhya-pradesh,2018,3,452016,39967
7153,madhya-pradesh,2018,3,485001,39351
7154,madhya-pradesh,2022,1,482002,261115
7155,madhya-pradesh,2022,1,452001,238296
7156,madhya-pradesh,2022,1,455001,235768
7157,madhya-pradesh,2022,1,452010,220888
7158,madhya-pradesh,2022,1,462001,192336
7159,madhya-pradesh,2022,1,457001,190837
7160,madhya-pradesh,2022,1,482001,177586
7161,madhya-pradesh,2022,1,480001,174161
7162,madhya-pradesh,2022,1,474001,164039
7163,madhya-pradesh,2022,1,485001,163020
7164,madhya-pradesh,2022,2,482002,274815
7165,madhya-pradesh,2022,2,452001,250461
7166,madhya-pradesh,2022,2,455001,248656
7167,madhya-pradesh,2022,2,452010,232223
7168,madhya-pradesh,2022,2,462001,202395
7169,madhya-pradesh,2022,2,457001,201497
7170,madhya-pradesh,2022,2,482001,186815
7171,madhya-pradesh,2022,2,480001,183624
7172,madhya-pradesh,2022,2,474001,173002
7173,madhya-pradesh,2022,2,485001,172044
7174,madhya-pradesh,2022,4,482002,303133
7175,madhya-pradesh,2022,4,452001,276072
7176,madhya-pradesh,2022,4,455001,274876
7177,madhya-pradesh,2022,4,452010,255626
7178,madhya-pradesh,2022,4,462001,223606
7179,madhya-pradesh,2022,4,457001,223077
7180,madhya-pradesh,2022,4,482001,205810
7181,madhya-pradesh,2022,4,480001,202602
7182,madhya-pradesh,2022,4,474001,191690
7183,madhya-pradesh,2022,4,485001,190477
7184,madhya-pradesh,2022,3,482002,288913
7185,madhya-pradesh,2022,3,452001,263235
7186,madhya-pradesh,2022,3,455001,262081
7187,madhya-pradesh,2022,3,452010,243950
7188,madhya-pradesh,2022,3,462001,212978
7189,madhya-pradesh,2022,3,457001,212433
7190,madhya-pradesh,2022,3,482001,196282
7191,madhya-pradesh,2022,3,480001,193259
7192,madhya-pradesh,2022,3,474001,182361
7193,madhya-pradesh,2022,3,485001,181296
7194,gujarat,2023,1,395006,468935
7195,gujarat,2023,1,394210,324796
7196,gujarat,2023,1,395010,319666
7197,gujarat,2023,1,395004,231760
7198,gujarat,2023,1,395003,229820
7199,gujarat,2023,1,382350,224592
7200,gujarat,2023,1,396191,209998
7201,gujarat,2023,1,382415,193969
7202,gujarat,2023,1,385535,181611
7203,gujarat,2023,1,382345,180196
7204,gujarat,2023,2,395006,487460
7205,gujarat,2023,2,394210,338493
7206,gujarat,2023,2,395010,332086
7207,gujarat,2023,2,395004,240529
7208,gujarat,2023,2,395003,238544
7209,gujarat,2023,2,382350,232887
7210,gujarat,2023,2,396191,218210
7211,gujarat,2023,2,382415,201581
7212,gujarat,2023,2,385535,189519
7213,gujarat,2023,2,382345,187051
7214,gujarat,2020,1,395006,230047
7215,gujarat,2020,1,395010,149506
7216,gujarat,2020,1,394210,137283
7217,gujarat,2020,1,395004,110684
7218,gujarat,2020,1,395003,106915
7219,gujarat,2020,1,382350,106647
7220,gujarat,2020,1,396191,90365
7221,gujarat,2020,1,382415,86315
7222,gujarat,2020,1,382481,84353
7223,gujarat,2020,1,382345,82048
7224,gujarat,2020,2,395006,245129
7225,gujarat,2020,2,395010,160784
7226,gujarat,2020,2,394210,153681
7227,gujarat,2020,2,395004,119752
7228,gujarat,2020,2,395003,115539
7229,gujarat,2020,2,382350,115202
7230,gujarat,2020,2,396191,100064
7231,gujarat,2020,2,382415,95250
7232,gujarat,2020,2,382481,90515
7233,gujarat,2020,2,382345,90259
7234,gujarat,2020,4,395006,276969
7235,gujarat,2020,4,395010,187103
7236,gujarat,2020,4,394210,184572
7237,gujarat,2020,4,395004,137335
7238,gujarat,2020,4,395003,135529
7239,gujarat,2020,4,382350,133012
7240,gujarat,2020,4,396191,121067
7241,gujarat,2020,4,382415,112726
7242,gujarat,2020,4,382345,105910
7243,gujarat,2020,4,382481,103359
7244,gujarat,2020,3,395006,259468
7245,gujarat,2020,3,395010,173062
7246,gujarat,2020,3,394210,167802
7247,gujarat,2020,3,395004,127956
7248,gujarat,2020,3,395003,124692
7249,gujarat,2020,3,382350,123709
7250,gujarat,2020,3,396191,109788
7251,gujarat,2020,3,382415,103846
7252,gujarat,2020,3,382345,98070
7253,gujarat,2020,3,382481,96759
7254,gujarat,2019,1,395006,157558
7255,gujarat,2019,1,395010,104683
7256,gujarat,2019,1,394210,86656
7257,gujarat,2019,1,395004,79826
7258,gujarat,2019,1,382350,74106
7259,gujarat,2019,1,395003,73240
7260,gujarat,2019,1,382481,60080
7261,gujarat,2019,1,396191,58289
7262,gujarat,2019,1,382415,56346
7263,gujarat,2019,1,382345,53663
7264,gujarat,2019,2,395006,180042
7265,gujarat,2019,2,395010,117410
7266,gujarat,2019,2,394210,99259
7267,gujarat,2019,2,395004,88490
7268,gujarat,2019,2,382350,83582
7269,gujarat,2019,2,395003,82557
7270,gujarat,2019,2,382481,67372
7271,gujarat,2019,2,396191,66034
7272,gujarat,2019,2,382415,64402
7273,gujarat,2019,2,382345,61531
7274,gujarat,2019,4,395006,214322
7275,gujarat,2019,4,395010,138999
7276,gujarat,2019,4,394210,123670
7277,gujarat,2019,4,395004,103138
7278,gujarat,2019,4,382350,99646
7279,gujarat,2019,4,395003,98804
7280,gujarat,2019,4,396191,81666
7281,gujarat,2019,4,382481,79158
7282,gujarat,2019,4,382415,78997
7283,gujarat,2019,4,382345,75408
7284,gujarat,2019,3,395006,198132
7285,gujarat,2019,3,395010,128538
7286,gujarat,2019,3,394210,111163
7287,gujarat,2019,3,395004,95896
7288,gujarat,2019,3,382350,92274
7289,gujarat,2019,3,395003,90925
7290,gujarat,2019,3,382481,73913
7291,gujarat,2019,3,396191,73506
7292,gujarat,2019,3,382415,72158
7293,gujarat,2019,3,382345,68940
7294,gujarat,2021,1,395006,297048
7295,gujarat,2021,1,395010,201470
7296,gujarat,2021,1,394210,200058
7297,gujarat,2021,1,395004,147473
7298,gujarat,2021,1,395003,145856
7299,gujarat,2021,1,382350,142849
7300,gujarat,2021,1,396191,130996
7301,gujarat,2021,1,382415,121750
7302,gujarat,2021,1,382345,113956
7303,gujarat,2021,1,385535,110989
7304,gujarat,2021,2,395006,317597
7305,gujarat,2021,2,395010,215717
7306,gujarat,2021,2,394210,214776
7307,gujarat,2021,2,395004,157608
7308,gujarat,2021,2,395003,156006
7309,gujarat,2021,2,382350,152795
7310,gujarat,2021,2,396191,140329
7311,gujarat,2021,2,382415,130437
7312,gujarat,2021,2,382345,121975
7313,gujarat,2021,2,385535,119329
7314,gujarat,2021,4,395006,363595
7315,gujarat,2021,4,394210,247983
7316,gujarat,2021,4,395010,247597
7317,gujarat,2021,4,395004,180294
7318,gujarat,2021,4,395003,178606
7319,gujarat,2021,4,382350,174821
7320,gujarat,2021,4,396191,161460
7321,gujarat,2021,4,382415,149751
7322,gujarat,2021,4,382345,139819
7323,gujarat,2021,4,385535,138286
7324,gujarat,2021,3,395006,340436
7325,gujarat,2021,3,395010,231725
7326,gujarat,2021,3,394210,231353
7327,gujarat,2021,3,395004,168968
7328,gujarat,2021,3,395003,167307
7329,gujarat,2021,3,382350,163762
7330,gujarat,2021,3,396191,150868
7331,gujarat,2021,3,382415,140098
7332,gujarat,2021,3,382345,130967
